Sx00,Sx01,Sx02,Sx03,Sx04,Sx05,Sx06,r,theta,z
37.8,55.37,49.23,54.11,42.89,61.45,57.07,0.8,359.82,56
36.11,56.47,48.19,51.25,43.88,62.85,58.13,0.8,359.82,56
36.95,53.15,53.37,54.11,37.94,61.45,60.25,0.8,359.82,56
36.95,53.15,52.33,53.16,44.87,61.45,59.19,0.8,359.82,56
36.95,50.94,50.26,51.25,44.87,61.45,58.13,0.8,359.82,56
38.65,53.15,48.19,53.16,44.87,61.45,58.13,0.8,359.82,56
34.41,54.26,50.26,48.39,40.91,60.04,59.19,0.8,359.82,56
35.26,52.04,50.26,54.11,43.88,62.85,58.13,0.8,359.82,56
36.11,53.15,50.26,52.21,42.89,60.04,58.13,0.8,359.82,56
36.95,55.37,49.23,50.3,44.87,62.85,58.13,0.8,359.82,56
36.11,58.69,50.26,52.21,39.92,58.64,57.07,0.8,359.82,56
33.56,53.15,51.3,52.21,43.88,58.64,58.13,0.8,359.82,56
36.95,54.26,50.26,53.16,43.88,61.45,58.13,0.8,359.82,56
37.8,55.37,49.23,52.21,42.89,61.45,57.07,0.8,359.82,56
36.11,58.69,49.23,53.16,44.87,58.64,58.13,0.8,359.82,56
36.11,56.47,47.15,54.11,41.9,57.24,57.07,0.8,359.82,56
37.8,55.37,52.33,51.25,41.9,58.64,58.13,0.8,359.82,56
35.26,54.26,48.19,49.34,43.88,62.85,58.13,0.8,359.82,56
34.41,56.47,50.26,51.25,43.88,61.45,60.25,0.8,359.82,56
35.26,52.04,51.3,54.11,46.85,61.45,59.19,0.8,359.82,56
37.8,53.15,51.3,50.3,44.87,62.85,58.13,0.8,359.82,56
36.11,53.15,50.26,55.07,45.86,62.85,58.13,0.8,359.82,56
36.95,54.26,52.33,52.21,40.91,60.04,57.07,0.8,359.82,56
36.11,54.26,49.23,54.11,42.89,60.04,56.01,0.8,359.82,56
37.8,55.37,47.15,54.11,42.89,60.04,56.01,0.8,359.82,56
36.95,53.15,48.19,51.25,39.92,60.04,57.07,0.8,359.82,56
35.26,52.04,51.3,53.16,43.88,61.45,58.13,0.8,359.82,56
35.26,53.15,49.23,52.21,43.88,62.85,57.07,0.8,359.82,56
36.11,50.94,51.3,54.11,39.92,61.45,58.13,0.8,359.82,56
36.95,52.04,50.26,50.3,36.94,57.24,58.13,0.8,359.82,56
35.26,55.37,51.3,50.3,40.91,58.64,59.19,0.8,359.82,56
36.95,53.15,51.3,49.34,42.89,57.24,56.01,0.8,359.82,56
35.26,50.94,51.3,53.16,40.91,64.26,59.19,0.8,359.82,56
34.41,54.26,53.37,54.11,41.9,60.04,57.07,0.8,359.82,56
36.95,56.47,51.3,53.16,37.94,60.04,59.19,0.8,359.82,56
36.11,52.04,47.15,54.11,43.88,62.85,58.13,0.8,359.82,56
34.41,54.26,50.26,53.16,41.9,60.04,54.95,0.8,359.82,56
35.26,52.04,48.19,52.21,43.88,61.45,58.13,0.8,359.82,56
36.95,55.37,51.3,53.16,42.89,61.45,61.31,0.8,359.82,56
34.41,54.26,49.23,55.07,43.88,62.85,57.07,0.8,359.82,56
36.11,48.72,51.3,54.11,40.91,61.45,58.13,0.8,359.82,56
34.41,56.47,52.33,53.16,43.88,57.24,58.13,0.8,359.82,56
36.11,54.26,53.37,52.21,44.87,62.85,58.13,0.8,359.82,56
36.95,50.94,51.3,52.21,44.87,61.45,60.25,0.8,359.82,56
36.11,56.47,51.3,51.25,44.87,58.64,58.13,0.8,359.82,56
36.11,52.04,49.23,55.07,43.88,58.64,59.19,0.8,359.82,56
37.8,50.94,50.26,54.11,44.87,61.45,58.13,0.8,359.82,56
35.26,55.37,49.23,51.25,41.9,55.83,58.13,0.8,359.82,56
36.95,49.83,52.33,55.07,42.89,60.04,59.19,0.8,359.82,56
36.11,50.94,51.3,54.11,44.87,55.83,59.19,0.8,359.82,56
37.8,55.37,50.26,51.25,42.89,65.66,57.07,0.8,359.82,56
35.26,55.37,52.33,51.25,47.84,64.26,59.19,0.8,359.82,56
36.95,55.37,51.3,55.07,47.84,60.04,60.25,0.8,359.82,56
34.41,54.26,53.37,50.3,44.87,57.24,58.13,0.8,359.82,56
35.26,57.58,49.23,54.11,41.9,58.64,58.13,0.8,359.82,56
36.95,57.58,51.3,52.21,40.91,64.26,58.13,0.8,359.82,56
36.95,53.15,48.19,53.16,44.87,58.64,59.19,0.8,359.82,56
37.8,52.04,54.41,52.21,44.87,60.04,58.13,0.8,359.82,56
36.95,50.94,50.26,52.21,44.87,64.26,59.19,0.8,359.82,56
36.95,52.04,51.3,53.16,47.84,61.45,57.07,0.8,359.82,56
35.26,54.26,49.23,52.21,41.9,60.04,54.95,1,359.82,56
36.11,55.37,50.26,49.34,46.85,55.83,57.07,1,359.82,56
36.11,50.94,50.26,53.16,46.85,58.64,56.01,1,359.87,56
37.8,53.15,52.33,51.25,44.87,61.45,57.07,1,359.82,56
36.95,54.26,51.3,52.21,43.88,60.04,58.13,1,359.82,56
36.11,53.15,50.26,52.21,47.84,60.04,59.19,1,359.82,56
36.11,50.94,48.19,51.25,44.87,57.24,57.07,1,359.78,56
36.11,54.26,51.3,48.39,44.87,60.04,57.07,1,359.78,56
36.11,52.04,50.26,53.16,43.88,61.45,57.07,1,359.78,56
35.26,50.94,50.26,56.02,43.88,61.45,57.07,1,359.78,56
39.5,52.04,52.33,51.25,44.87,61.45,58.13,1,359.78,56
36.11,50.94,51.3,50.3,46.85,61.45,58.13,1,359.78,56
38.65,50.94,49.23,52.21,44.87,57.24,57.07,1,359.78,56
36.11,48.72,51.3,50.3,43.88,65.66,56.01,1,359.78,56
35.26,50.94,47.15,49.34,42.89,60.04,57.07,1,359.78,56
36.95,55.37,53.37,52.21,44.87,60.04,58.13,1,359.78,56
36.11,54.26,50.26,51.25,47.84,57.24,59.19,1,359.78,56
37.8,52.04,49.23,51.25,42.89,58.64,58.13,1,359.78,56
36.11,46.51,49.23,51.25,45.86,54.43,52.83,1,359.82,56
36.95,54.26,50.26,51.25,45.86,60.04,56.01,1,359.82,56
38.65,52.04,50.26,53.16,45.86,55.83,54.95,1,359.82,56
36.95,55.37,48.19,53.16,47.84,62.85,57.07,1,359.82,56
34.41,50.94,52.33,49.34,46.85,60.04,53.89,1,359.82,56
36.11,50.94,50.26,52.21,43.88,61.45,59.19,1,359.82,56
36.11,52.04,48.19,49.34,47.84,60.04,60.25,1,359.82,56
36.95,53.15,49.23,49.34,46.85,55.83,56.01,1,359.82,56
36.95,50.94,53.37,52.21,47.84,64.26,61.31,1,359.82,56
36.11,49.83,49.23,49.34,42.89,57.24,56.01,1,359.82,56
36.95,54.26,50.26,52.21,43.88,58.64,58.13,1,359.82,56
36.11,54.26,51.3,46.48,43.88,65.66,57.07,1,359.82,56
36.11,50.94,49.23,51.25,47.84,64.26,54.95,1,359.82,56
35.26,53.15,50.26,49.34,44.87,62.85,58.13,1,359.82,56
37.8,54.26,50.26,50.3,44.87,57.24,60.25,1,359.82,56
38.65,47.62,48.19,51.25,42.89,60.04,58.13,1,359.82,56
37.8,49.83,49.23,51.25,48.84,61.45,59.19,1,359.82,56
36.11,55.37,49.23,49.34,43.88,65.66,57.07,1,359.82,56
36.95,50.94,49.23,50.3,44.87,61.45,58.13,1,359.82,56
36.95,48.72,48.19,53.16,42.89,61.45,56.01,1,359.82,56
37.8,48.72,48.19,51.25,47.84,65.66,58.13,1,359.82,56
36.11,52.04,51.3,48.39,44.87,64.26,57.07,1,359.82,56
39.5,52.04,49.23,50.3,44.87,61.45,56.01,1,359.82,56
36.11,44.3,49.23,52.21,47.84,64.26,56.01,1,359.82,56
37.8,53.15,51.3,50.3,49.83,61.45,57.07,1,359.82,56
36.95,50.94,48.19,50.3,43.88,60.04,58.13,1,359.82,56
37.8,48.72,49.23,50.3,46.85,61.45,58.13,1,359.82,56
37.8,53.15,50.26,51.25,47.84,55.83,58.13,1,359.82,56
35.26,52.04,48.19,53.16,48.84,58.64,57.07,1,359.82,56
38.65,48.72,49.23,47.44,45.86,61.45,57.07,1,359.82,56
36.95,52.04,51.3,52.21,49.83,62.85,57.07,1,359.82,56
39.5,53.15,46.12,50.3,41.9,57.24,56.01,1,359.82,56
36.95,52.04,47.15,52.21,48.84,61.45,57.07,1,359.82,56
37.8,47.62,49.23,50.3,45.86,57.24,54.95,1,359.82,56
36.11,49.83,47.15,50.3,49.83,58.64,58.13,1,359.82,56
36.95,49.83,48.19,52.21,48.84,55.83,57.07,1,359.82,56
37.8,48.72,47.15,54.11,49.83,62.85,58.13,1,359.82,56
36.11,49.83,48.19,51.25,49.83,58.64,58.13,1,359.82,56
36.11,46.51,50.26,51.25,45.86,57.24,57.07,1,359.82,56
36.11,50.94,49.23,50.3,44.87,60.04,58.13,1,359.82,56
37.8,53.15,48.19,51.25,43.88,58.64,57.07,1,359.82,56
36.95,49.83,49.23,52.21,46.85,62.85,56.01,1,359.82,56
36.11,52.04,49.23,48.39,46.85,61.45,58.13,1,359.82,56
36.95,52.04,49.23,53.16,40.91,60.04,58.13,1,359.82,56
36.11,45.4,46.12,49.34,49.83,61.45,57.07,1,359.82,56
37.8,48.72,50.26,52.21,49.83,60.04,53.89,1,359.82,56
36.95,49.83,48.19,49.34,46.85,60.04,59.19,1,359.82,56
37.8,49.83,49.23,49.34,46.85,62.85,59.19,1,359.82,56
38.65,44.3,51.3,53.16,47.84,62.85,56.01,1,359.82,56
36.11,46.51,49.23,50.3,49.83,61.45,57.07,1,359.82,56
37.8,49.83,49.23,51.25,43.88,57.24,58.13,1,359.82,56
36.95,55.37,49.23,49.34,47.84,58.64,56.01,1,359.82,56
36.95,55.37,48.19,49.34,45.86,60.04,58.13,1,359.82,56
37.8,49.83,48.19,49.34,46.85,58.64,59.19,1,359.82,56
37.8,46.51,49.23,49.34,44.87,62.85,58.13,1,359.82,56
38.65,49.83,46.12,51.25,48.84,57.24,56.01,1,359.82,56
36.11,48.72,51.3,52.21,48.84,64.26,57.07,1,359.82,56
38.65,50.94,46.12,46.48,47.84,61.45,57.07,1,359.82,56
36.11,47.62,49.23,48.39,47.84,58.64,54.95,1,359.82,56
39.5,50.94,47.15,47.44,44.87,62.85,56.01,1,359.82,56
36.95,49.83,46.12,49.34,47.84,62.85,56.01,1,359.82,56
36.11,47.62,46.12,52.21,47.84,61.45,59.19,1,359.82,56
36.11,44.3,49.23,49.34,46.85,57.24,57.07,1.2,359.82,56
36.95,50.94,49.23,47.44,47.84,57.24,56.01,1.2,359.82,56
39.5,49.83,45.08,51.25,49.83,58.64,56.01,1.2,359.82,56
36.11,46.51,49.23,50.3,44.87,58.64,59.19,1.2,359.82,56
37.8,46.51,48.19,49.34,49.83,55.83,56.01,1.2,359.82,56
36.95,48.72,46.12,50.3,46.85,58.64,57.07,1.2,359.82,56
35.26,49.83,48.19,49.34,48.84,60.04,57.07,1.2,359.82,56
37.8,46.51,46.12,50.3,45.86,60.04,53.89,1.2,359.82,56
36.95,49.83,50.26,50.3,50.82,58.64,57.07,1.2,359.82,56
38.65,46.51,48.19,50.3,47.84,58.64,56.01,1.2,359.82,56
36.95,47.62,50.26,45.53,46.85,53.02,58.13,1.2,359.82,56
37.8,42.08,51.3,53.16,45.86,60.04,57.07,1.2,359.82,56
36.95,48.72,46.12,49.34,46.85,57.24,59.19,1.2,359.82,56
38.65,46.51,47.15,48.39,48.84,57.24,51.77,1.2,359.82,56
38.65,48.72,48.19,49.34,47.84,61.45,56.01,1.2,359.82,56
39.5,46.51,51.3,48.39,48.84,57.24,59.19,1.2,359.82,56
40.35,46.51,49.23,48.39,44.87,58.64,56.01,1.2,359.82,56
38.65,42.08,48.19,48.39,40.91,58.64,56.01,1.2,359.82,56
35.26,45.4,48.19,50.3,47.84,58.64,53.89,1.2,359.82,56
37.8,44.3,51.3,50.3,43.88,61.45,56.01,1.2,359.82,56
35.26,47.62,53.37,49.34,49.83,58.64,57.07,1.2,359.82,56
38.65,46.51,49.23,52.21,48.84,58.64,54.95,1.2,359.82,56
36.11,47.62,49.23,47.44,50.82,58.64,52.83,1.2,359.82,56
36.95,45.4,52.33,50.3,46.85,55.83,56.01,1.2,359.82,56
36.11,47.62,50.26,47.44,48.84,57.24,56.01,1.2,359.82,56
36.95,50.94,51.3,48.39,46.85,58.64,54.95,1.2,359.82,56
36.95,49.83,48.19,50.3,43.88,57.24,52.83,1.2,359.82,56
37.8,48.72,52.33,52.21,49.83,58.64,54.95,1.2,359.82,56
36.95,48.72,48.19,50.3,42.89,58.64,56.01,1.2,359.82,56
37.8,50.94,46.12,49.34,45.86,55.83,58.13,1.2,359.82,56
38.65,46.51,48.19,50.3,46.85,57.24,54.95,1.2,359.82,56
33.56,47.62,45.08,51.25,47.84,55.83,59.19,1.2,359.82,56
38.65,46.51,45.08,50.3,42.89,58.64,57.07,1.2,359.82,56
36.95,44.3,51.3,49.34,46.85,58.64,53.89,1.2,359.82,56
37.8,48.72,51.3,52.21,45.86,62.85,57.07,1.2,359.82,56
38.65,44.3,49.23,48.39,48.84,60.04,54.95,1.2,359.82,56
37.8,44.3,48.19,52.21,45.86,61.45,54.95,1.2,359.82,56
36.11,48.72,50.26,49.34,43.88,55.83,58.13,1.2,359.82,56
37.8,46.51,48.19,53.16,45.86,55.83,56.01,1.2,359.82,56
35.26,48.72,50.26,51.25,46.85,58.64,56.01,1.2,359.82,56
35.26,48.72,51.3,50.3,45.86,60.04,54.95,1.2,359.82,56
37.8,45.4,50.26,48.39,46.85,55.83,54.95,1.2,359.82,56
39.5,48.72,49.23,50.3,44.87,55.83,56.01,1.2,359.82,56
37.8,46.51,50.26,51.25,47.84,57.24,57.07,1.2,359.82,56
37.8,47.62,48.19,48.39,46.85,57.24,57.07,1.2,359.82,56
36.95,44.3,48.19,51.25,48.84,58.64,56.01,1.2,359.82,56
38.65,49.83,50.26,49.34,41.9,60.04,56.01,1.2,359.82,56
36.11,46.51,49.23,49.34,44.87,57.24,57.07,1.2,359.82,56
38.65,44.3,49.23,49.34,45.86,60.04,58.13,1.2,359.82,56
36.95,48.72,49.23,49.34,46.85,58.64,56.01,1.2,359.82,56
36.11,47.62,49.23,49.34,48.84,60.04,56.01,1.2,359.82,56
36.11,47.62,50.26,50.3,44.87,57.24,54.95,1.2,359.82,56
36.11,48.72,47.15,53.16,48.84,58.64,54.95,1.2,359.82,56
38.65,47.62,50.26,47.44,41.9,61.45,54.95,1.2,359.82,56
37.8,46.51,48.19,50.3,49.83,58.64,56.01,1.2,359.82,56
38.65,52.04,47.15,48.39,45.86,60.04,54.95,1.2,359.82,56
37.8,47.62,51.3,48.39,45.86,58.64,54.95,1.2,359.82,56
38.65,46.51,47.15,48.39,46.85,58.64,56.01,1.2,359.82,56
38.65,45.4,49.23,51.25,42.89,60.04,56.01,1.2,359.82,56
36.11,46.51,50.26,52.21,44.87,57.24,56.01,1.2,359.82,56
36.11,50.94,47.15,51.25,44.87,60.04,57.07,1.2,359.82,56
36.95,48.72,49.23,48.39,43.88,58.64,59.19,1.2,359.82,56
35.26,50.94,48.19,46.48,44.87,55.83,52.83,1.2,359.82,56
36.95,47.62,47.15,48.39,43.88,58.64,57.07,1.2,359.82,56
38.65,48.72,51.3,51.25,45.86,60.04,54.95,1.2,359.82,56
36.11,49.83,47.15,53.16,43.88,61.45,54.95,1.2,359.82,56
36.95,47.62,50.26,51.25,43.88,61.45,56.01,1.2,359.82,56
37.8,47.62,53.37,47.44,43.88,64.26,54.95,1.2,359.82,56
36.11,45.4,49.23,52.21,43.88,54.43,56.01,1.2,359.82,56
38.65,50.94,50.26,52.21,46.85,62.85,59.19,1.2,359.82,56
36.95,48.72,49.23,52.21,47.84,53.02,59.19,1.2,359.82,56
37.8,48.72,48.19,49.34,43.88,57.24,57.07,1.2,359.82,56
36.11,49.83,49.23,52.21,47.84,57.24,57.07,1.2,359.82,56
36.11,49.83,50.26,46.48,45.86,57.24,59.19,1.2,359.82,56
36.11,48.72,51.3,48.39,42.89,57.24,56.01,1.2,359.82,56
37.8,45.4,47.15,49.34,46.85,58.64,58.13,1.2,359.82,56
36.95,46.51,50.26,51.25,44.87,60.04,53.89,1.2,359.82,56
38.65,50.94,48.19,51.25,39.92,58.64,59.19,1.2,359.82,56
36.11,49.83,47.15,48.39,43.88,55.83,57.07,1.2,359.82,56
37.8,46.51,46.12,51.25,44.87,61.45,58.13,1.2,359.82,56
38.65,45.4,48.19,48.39,38.93,58.64,54.95,1.4,359.82,56
36.95,48.72,49.23,46.48,42.89,58.64,53.89,1.4,359.82,56
36.95,48.72,48.19,46.48,42.89,55.83,56.01,1.4,359.82,56
36.11,45.4,47.15,49.34,42.89,58.64,59.19,1.4,359.82,56
36.95,47.62,47.15,48.39,41.9,55.83,56.01,1.4,359.82,56
36.95,44.3,49.23,48.39,40.91,60.04,56.01,1.4,359.82,56
38.65,45.4,50.26,47.44,42.89,60.04,52.83,1.4,359.82,56
38.65,48.72,50.26,48.39,42.89,55.83,56.01,1.4,359.82,56
39.5,43.19,52.33,50.3,39.92,57.24,54.95,1.4,359.82,56
38.65,45.4,50.26,48.39,39.92,57.24,54.95,1.4,359.82,56
36.11,48.72,47.15,50.3,39.92,51.62,52.83,1.4,359.82,56
37.8,53.15,48.19,49.34,44.87,58.64,51.77,1.4,359.82,56
35.26,52.04,51.3,48.39,44.87,55.83,56.01,1.4,359.82,56
36.95,49.83,45.08,48.39,41.9,57.24,54.95,1.4,359.82,56
37.8,46.51,49.23,46.48,43.88,58.64,56.01,1.4,359.82,56
36.11,49.83,44.05,48.39,43.88,57.24,58.13,1.4,359.82,56
36.95,47.62,47.15,48.39,42.89,54.43,56.01,1.4,359.87,56
37.8,50.94,51.3,48.39,45.86,58.64,57.07,1.4,359.87,56
36.95,50.94,47.15,46.48,43.88,54.43,57.07,1.4,359.87,56
37.8,49.83,46.12,48.39,45.86,58.64,57.07,1.4,359.87,56
36.95,46.51,49.23,47.44,38.93,53.02,54.95,1.4,359.87,56
36.95,48.72,49.23,48.39,41.9,55.83,56.01,1.4,359.87,56
36.95,48.72,48.19,49.34,40.91,54.43,54.95,1.4,359.87,56
38.65,46.51,47.15,48.39,41.9,57.24,58.13,1.4,359.87,56
36.11,48.72,49.23,48.39,42.89,53.02,54.95,1.4,359.87,56
36.95,46.51,45.08,47.44,44.87,51.62,54.95,1.4,359.87,56
36.11,50.94,48.19,46.48,43.88,57.24,56.01,1.4,359.87,56
36.11,49.83,48.19,47.44,39.92,55.83,56.01,1.4,359.87,56
38.65,46.51,47.15,48.39,39.92,55.83,51.77,1.4,359.87,56
37.8,48.72,48.19,50.3,44.87,53.02,57.07,1.4,359.87,56
39.5,47.62,51.3,47.44,40.91,55.83,54.95,1.4,359.87,56
37.8,49.83,49.23,47.44,44.87,51.62,54.95,1.4,359.87,56
37.8,48.72,46.12,51.25,37.94,53.02,53.89,1.4,359.87,56
37.8,47.62,51.3,47.44,41.9,55.83,57.07,1.4,359.87,56
39.5,50.94,50.26,47.44,35.95,55.83,54.95,1.4,359.87,56
36.95,44.3,49.23,48.39,38.93,58.64,56.01,1.4,359.87,56
36.11,48.72,47.15,46.48,40.91,57.24,58.13,1.4,359.87,56
35.26,49.83,46.12,50.3,39.92,55.83,53.89,1.4,359.87,56
37.8,47.62,48.19,49.34,42.89,55.83,54.95,1.4,359.87,56
36.11,46.51,46.12,48.39,38.93,57.24,52.83,1.4,359.87,56
38.65,54.26,47.15,45.53,40.91,58.64,56.01,1.4,359.87,56
35.26,48.72,46.12,45.53,39.92,54.43,53.89,1.4,359.87,56
37.8,48.72,43.01,48.39,36.94,58.64,54.95,1.4,359.87,56
38.65,47.62,45.08,50.3,40.91,57.24,54.95,1.4,359.87,56
36.11,55.37,48.19,50.3,38.93,54.43,53.89,1.4,359.87,56
36.11,45.4,44.05,48.39,39.92,58.64,56.01,1.4,359.87,56
35.26,46.51,48.19,48.39,41.9,55.83,54.95,1.4,359.87,56
36.95,50.94,46.12,46.48,35.95,57.24,54.95,1.4,359.87,56
36.95,48.72,45.08,50.3,38.93,57.24,52.83,1.4,359.87,56
36.95,54.26,49.23,46.48,35.95,57.24,54.95,1.4,359.87,56
37.8,47.62,49.23,45.53,40.91,57.24,56.01,1.4,359.87,56
38.65,48.72,47.15,49.34,37.94,54.43,59.19,1.4,359.87,56
38.65,47.62,48.19,47.44,40.91,54.43,56.01,1.4,359.87,56
36.11,48.72,48.19,45.53,39.92,58.64,57.07,1.4,359.87,56
36.11,48.72,43.01,51.25,36.94,57.24,56.01,1.4,359.87,56
36.95,53.15,48.19,46.48,35.95,61.45,58.13,1.4,359.87,56
35.26,49.83,47.15,46.48,33.97,55.83,58.13,1.4,359.87,56
36.95,49.83,47.15,50.3,37.94,57.24,53.89,1.4,359.87,56
36.95,47.62,48.19,52.21,35.95,51.62,53.89,1.4,359.87,56
39.5,50.94,47.15,45.53,36.94,58.64,54.95,1.4,359.87,56
35.26,50.94,48.19,49.34,34.96,58.64,54.95,1.4,359.87,56
38.65,50.94,47.15,47.44,38.93,54.43,53.89,1.4,359.87,56
37.8,48.72,51.3,51.25,36.94,50.22,56.01,1.4,359.87,56
37.8,49.83,47.15,47.44,37.94,58.64,56.01,1.4,359.87,56
37.8,50.94,50.26,50.3,39.92,57.24,54.95,1.4,359.87,56
37.8,50.94,48.19,49.34,34.96,57.24,56.01,1.4,359.87,56
37.8,50.94,48.19,49.34,32.98,54.43,58.13,1.4,359.82,56
36.95,50.94,50.26,45.53,37.94,58.64,58.13,1.4,359.82,56
35.26,48.72,48.19,50.3,37.94,55.83,54.95,1.4,359.82,56
36.95,48.72,47.15,49.34,35.95,57.24,57.07,1.4,359.82,56
36.11,49.83,48.19,49.34,37.94,55.83,54.95,1.4,359.82,56
36.11,52.04,48.19,52.21,37.94,54.43,57.07,1.4,359.82,56
37.8,50.94,48.19,45.53,31.99,57.24,58.13,1.4,359.82,56
36.95,49.83,47.15,49.34,37.94,54.43,57.07,1.4,359.82,56
38.65,50.94,46.12,49.34,41.9,55.83,57.07,1.4,359.82,56
35.26,52.04,45.08,47.44,38.93,55.83,58.13,1.4,359.82,56
36.95,55.37,47.15,49.34,37.94,55.83,56.01,1.4,359.82,56
36.95,49.83,47.15,47.44,35.95,55.83,57.07,1.4,359.82,56
36.95,49.83,46.12,49.34,36.94,55.83,54.95,1.4,359.82,56
38.65,55.37,44.05,48.39,38.93,58.64,56.01,1.4,359.82,56
35.26,49.83,49.23,48.39,34.96,54.43,57.07,1.6,359.82,56
38.65,52.04,45.08,47.44,37.94,53.02,56.01,1.6,359.82,56
34.41,53.15,46.12,48.39,36.94,55.83,57.07,1.6,359.82,56
36.11,49.83,47.15,46.48,35.95,55.83,54.95,1.6,359.82,56
33.56,52.04,50.26,47.44,35.95,58.64,54.95,1.6,359.82,56
35.26,52.04,48.19,49.34,37.94,54.43,53.89,1.6,359.87,56
35.26,54.26,43.01,48.39,36.94,54.43,51.77,1.6,359.87,56
36.11,55.37,48.19,46.48,31,55.83,56.01,1.6,359.87,56
36.11,54.26,46.12,47.44,34.96,53.02,54.95,1.6,359.87,56
36.95,50.94,48.19,46.48,35.95,57.24,56.01,1.6,359.87,56
35.26,53.15,45.08,51.25,38.93,57.24,53.89,1.6,359.87,56
36.11,55.37,46.12,45.53,36.94,51.62,54.95,1.6,359.87,56
36.95,53.15,46.12,45.53,39.92,53.02,54.95,1.6,359.87,56
36.95,50.94,45.08,47.44,37.94,53.02,52.83,1.6,359.87,56
35.26,50.94,49.23,46.48,37.94,53.02,52.83,1.6,359.87,56
35.26,49.83,44.05,47.44,39.92,51.62,52.83,1.6,359.87,56
36.95,50.94,49.23,46.48,37.94,53.02,53.89,1.6,359.87,56
35.26,50.94,46.12,46.48,41.9,55.83,57.07,1.6,359.87,56
36.11,52.04,48.19,43.62,34.96,58.64,57.07,1.6,359.87,56
36.11,53.15,50.26,48.39,37.94,55.83,53.89,1.6,359.87,56
36.11,55.37,49.23,49.34,31,57.24,54.95,1.6,359.87,56
37.8,50.94,45.08,49.34,34.96,57.24,53.89,1.6,359.87,56
36.11,56.47,46.12,47.44,37.94,54.43,54.95,1.6,359.87,56
36.11,55.37,47.15,47.44,35.95,60.04,54.95,1.6,359.87,56
36.11,57.58,46.12,47.44,35.95,54.43,54.95,1.6,359.87,56
35.26,54.26,48.19,49.34,33.97,53.02,57.07,1.6,359.87,56
37.8,50.94,47.15,48.39,36.94,55.83,52.83,1.6,359.87,56
36.95,50.94,47.15,47.44,38.93,58.64,51.77,1.6,359.87,56
37.8,50.94,47.15,46.48,35.95,53.02,54.95,1.6,359.87,56
38.65,50.94,47.15,48.39,37.94,54.43,52.83,1.6,359.87,56
36.95,56.47,48.19,44.57,38.93,55.83,53.89,1.6,359.87,56
36.11,54.26,49.23,49.34,37.94,54.43,53.89,1.6,359.87,56
36.11,55.37,46.12,45.53,34.96,58.64,53.89,1.6,359.87,56
36.95,54.26,46.12,46.48,38.93,54.43,58.13,1.6,359.87,56
36.95,48.72,49.23,51.25,39.92,53.02,54.95,1.6,359.87,56
36.95,52.04,46.12,45.53,30.01,48.81,57.07,1.6,359.87,56
36.95,53.15,48.19,47.44,39.92,51.62,54.95,1.6,359.87,56
37.8,52.04,47.15,48.39,35.95,55.83,53.89,1.6,359.87,56
37.8,54.26,48.19,46.48,29.02,54.43,56.01,1.6,359.87,56
36.11,49.83,47.15,47.44,33.97,58.64,53.89,1.6,359.91,56
36.11,52.04,49.23,49.34,32.98,51.62,56.01,1.6,359.87,56
37.8,56.47,47.15,48.39,35.95,54.43,54.95,1.6,359.87,56
35.26,55.37,49.23,45.53,32.98,55.83,59.19,1.6,359.87,56
35.26,55.37,47.15,47.44,32.98,53.02,54.95,1.6,359.87,56
36.95,53.15,46.12,48.39,31.99,53.02,54.95,1.6,359.87,56
35.26,53.15,46.12,45.53,34.96,55.83,54.95,1.6,359.82,56
36.95,54.26,49.23,46.48,35.95,55.83,53.89,1.6,359.87,56
37.8,55.37,47.15,48.39,35.95,55.83,54.95,1.6,359.87,56
36.95,54.26,45.08,48.39,36.94,53.02,54.95,1.6,359.87,56
38.65,53.15,47.15,47.44,36.94,54.43,53.89,1.6,359.87,56
36.11,54.26,45.08,49.34,39.92,54.43,53.89,1.6,359.91,56
35.26,55.37,48.19,46.48,34.96,55.83,54.95,1.6,359.87,56
35.26,54.26,47.15,49.34,32.98,57.24,54.95,1.6,359.87,56
36.95,56.47,47.15,45.53,34.96,58.64,53.89,1.6,359.87,56
37.8,55.37,46.12,48.39,34.96,51.62,58.13,1.6,359.87,56
36.11,54.26,48.19,49.34,33.97,55.83,53.89,1.6,359.87,56
36.11,53.15,47.15,45.53,36.94,57.24,53.89,1.6,359.87,56
37.8,55.37,46.12,45.53,36.94,54.43,53.89,1.6,359.87,56
36.95,48.72,47.15,48.39,36.94,50.22,52.83,1.6,359.82,56
35.26,54.26,45.08,49.34,36.94,54.43,54.95,1.6,359.82,56
34.41,55.37,46.12,47.44,41.9,51.62,51.77,1.6,359.87,56
36.95,55.37,47.15,46.48,32.98,54.43,57.07,1.6,359.87,56
37.8,54.26,46.12,46.48,38.93,53.02,56.01,1.6,359.87,56
35.26,56.47,50.26,48.39,32.98,53.02,53.89,1.6,359.87,56
36.95,48.72,46.12,52.21,34.96,54.43,56.01,1.6,359.87,56
35.26,54.26,47.15,49.34,38.93,54.43,53.89,1.6,359.87,56
36.11,53.15,49.23,48.39,35.95,54.43,53.89,1.6,359.87,56
34.41,54.26,46.12,48.39,31.99,48.81,56.01,1.6,359.87,56
35.26,49.83,49.23,45.53,35.95,55.83,56.01,1.6,359.87,56
37.8,54.26,50.26,45.53,33.97,55.83,52.83,1.6,359.87,56
37.8,53.15,47.15,47.44,35.95,57.24,51.77,1.6,359.87,56
