Sx00cos,Sx00sin,Sx01cos,Sx01sin,Sx02cos,Sx02sin,Sx03cos,Sx03sin,Sx04cos,Sx04sin,Sx05cos,Sx05sin,Sx06cos,Sx06sin,Sx07cos,Sx07sin,Sx08cos,Sx08sin,Sx09cos,Sx09sin,r,cos,sin,z
29.4,0,26.21215311,19.04423875,8.961500047,27.58063663,-9.455908615,29.10233311,-24.75591062,17.98624166,-31.6,0,-23.78511319,-17.28086776,-9.332339511,-28.72189825,8.714251195,-26.81980287,25.40311191,-18.45648681,0.8,-0.173649107,-0.984807589,36
29,0,26.05034969,18.92668172,8.899696599,27.39042534,-9.270498642,28.53169912,-24.10869727,17.51601312,-32,0,-23.94691668,-17.39842469,-9.146928793,-28.15126451,8.837857595,-27.20022561,25.40311191,-18.45648681,0.8,-0.173649107,-0.984807589,36
29.2,0,26.37395652,19.16179578,8.776089702,27.01000277,-9.08508867,27.96106514,-23.7850906,17.28089885,-31.4,0,-23.78511319,-17.28086776,-9.455946657,-29.10232075,8.837857595,-27.20022561,25.07950539,-18.22137233,0.8,-0.173649107,-0.984807589,36
29.2,0,26.85936676,19.51446687,8.83789315,27.20021406,-9.146891994,28.15127647,-23.46148392,17.04578458,-31.8,0,-23.46150621,-17.04575392,-9.270535938,-28.53168701,8.776054395,-27.01001424,24.43229235,-17.75114336,0.8,-0.173649107,-0.984807589,36
29.6,0,27.02117018,19.63202389,8.776089702,27.01000277,-9.332301967,28.72191045,-23.7850906,17.28089885,-31.2,0,-23.13789922,-16.81064007,-9.270535938,-28.53168701,8.467038395,-26.0589574,24.59409561,-17.8687006,0.8,-0.173649107,-0.984807589,36
29.4,0,27.02117018,19.63202389,8.961500047,27.58063663,-9.394105291,28.91212178,-23.29968059,16.92822745,-30.6,0,-23.29970271,-16.92819699,-9.146928793,-28.15126451,8.652447995,-26.6295915,25.72671843,-18.69160129,0.8,-0.173649107,-0.984807589,36
29.8,0,27.34477701,19.86713795,9.085106945,27.9610592,-9.579515264,29.48275576,-23.13787725,16.81067031,-30.6,0,-23.78511319,-17.28086776,-9.270535938,-28.53168701,8.590644795,-26.43938014,25.56491517,-18.57404405,0.8,-0.173649107,-0.984807589,36
28.8,0,27.34477701,19.86713795,9.208713842,28.34148178,-9.455908615,29.10233311,-23.13787725,16.81067031,-30.6,0,-23.94691668,-17.39842469,-8.961518074,-27.58063077,8.528841595,-26.24916877,25.56491517,-18.57404405,0.8,-0.173649107,-0.984807589,36
28.6,0,27.34477701,19.86713795,9.27051729,28.53169307,-9.455908615,29.10233311,-23.29968059,16.92822745,-30.2,0,-24.10872017,-17.51598161,-8.961518074,-27.58063077,8.590644795,-26.43938014,25.56491517,-18.57404405,0.8,-0.173649107,-0.984807589,36
28.8,0,27.34477701,19.86713795,9.146910393,28.15127049,-9.270498642,28.53169912,-22.97607391,16.69311318,-30,0,-24.27052366,-17.63353853,-9.208732366,-28.34147576,8.652447995,-26.6295915,25.24130865,-18.33892957,0.8,-0.173649107,-0.984807589,36
29.2,0,27.34477701,19.86713795,9.023303496,27.77084792,-9.455908615,29.10233311,-22.97607391,16.69311318,-30.4,0,-24.27052366,-17.63353853,-9.51775023,-29.29253199,8.467038395,-26.0589574,24.10868583,-17.51602888,0.8,-0.173649107,-0.984807589,36
29.4,0,27.18297359,19.74958092,8.961500047,27.58063663,-9.641318588,29.67296709,-22.97607391,16.69311318,-30,0,-24.10872017,-17.51598161,-9.641357376,-29.67295449,8.281628795,-25.4883233,24.27048909,-17.63358612,0.8,-0.173649107,-0.984807589,36
30.2,0,27.18297359,19.74958092,9.023303496,27.77084792,-10.01213853,30.81423505,-22.65246724,16.45799891,-29.6,0,-23.78511319,-17.28086776,-9.888571668,-30.43379947,8.219825595,-25.29811193,23.94688256,-17.39847164,0.8,-0.173649107,-0.984807589,36
29.6,0,27.18297359,19.74958092,9.023303496,27.77084792,-10.01213853,30.81423505,-22.81427057,16.57555604,-30,0,-24.10872017,-17.51598161,-10.07398239,-31.00443321,8.158022395,-25.10790056,23.7850793,-17.2809144,0.8,-0.173649107,-0.984807589,36
29.4,0,27.02117018,19.63202389,9.146910393,28.15127049,-10.19754851,31.38486904,-22.4906639,16.34044177,-29.8,0,-24.43232715,-17.75109546,-10.01217881,-30.81422197,8.343431995,-25.67853467,24.27048909,-17.63358612,0.8,-0.173649107,-0.984807589,36
29,0,27.34477701,19.86713795,9.208713842,28.34148178,-9.95033521,30.62402373,-22.65246724,16.45799891,-29.8,0,-24.10872017,-17.51598161,-10.01217881,-30.81422197,8.281628795,-25.4883233,24.43229235,-17.75114336,0.8,-0.173649107,-0.984807589,36
29,0,27.18297359,19.74958092,9.085106945,27.9610592,-9.826728561,30.24360107,-22.97607391,16.69311318,-29.8,0,-23.94691668,-17.39842469,-9.826768095,-30.24358823,8.528841595,-26.24916877,24.75589887,-17.98625784,0.8,-0.173649107,-0.984807589,36
29,0,27.34477701,19.86713795,9.085106945,27.9610592,-9.764925237,30.05338974,-23.29968059,16.92822745,-30.4,0,-23.78511319,-17.28086776,-9.826768095,-30.24358823,8.590644795,-26.43938014,24.59409561,-17.8687006,0.8,-0.173649107,-0.984807589,36
29.4,0,26.85936676,19.51446687,9.023303496,27.77084792,-9.703121912,29.86317842,-22.81427057,16.57555604,-30.2,0,-23.46150621,-17.04575392,-9.950375241,-30.62401072,8.528841595,-26.24916877,24.59409561,-17.8687006,0.8,-0.173649107,-0.984807589,36
29.8,0,26.69756335,19.39690984,8.961500047,27.58063663,-9.764925237,30.05338974,-23.13787725,16.81067031,-30.6,0,-23.29970271,-16.92819699,-9.888571668,-30.43379947,8.343431995,-25.67853467,24.43229235,-17.75114336,0.8,-0.173649107,-0.984807589,36
30.2,0,26.53575994,19.27935281,8.714286253,26.81979148,-9.888531885,30.4338124,-23.13787725,16.81067031,-30.4,0,-23.46150621,-17.04575392,-9.703160949,-29.86316573,8.467038395,-26.0589574,23.7850793,-17.2809144,0.8,-0.173649107,-0.984807589,36
30.4,0,26.53575994,19.27935281,8.83789315,27.20021406,-9.888531885,30.4338124,-23.29968059,16.92822745,-30.4,0,-23.13789922,-16.81064007,-9.641357376,-29.67295449,8.343431995,-25.67853467,23.13786626,-16.81068544,0.8,-0.173649107,-0.984807589,36
29.4,0,26.69756335,19.39690984,8.590679356,26.43936891,-9.764925237,30.05338974,-23.13787725,16.81067031,-30.2,0,-23.46150621,-17.04575392,-9.579553803,-29.48274324,8.343431995,-25.67853467,22.65245648,-16.45801371,0.8,-0.173649107,-0.984807589,36
29.8,0,27.02117018,19.63202389,8.590679356,26.43936891,-9.95033521,30.62402373,-23.62328726,17.16334172,-30.4,0,-22.97609573,-16.69308314,-9.51775023,-29.29253199,8.158022395,-25.10790056,22.32884996,-16.22289923,0.8,-0.173649107,-0.984807589,36
30,0,27.34477701,19.86713795,8.652482804,26.62958019,-9.888531885,30.4338124,-23.94689394,17.39845599,-30.8,0,-22.81429224,-16.57552622,-9.51775023,-29.29253199,8.158022395,-25.10790056,21.68163692,-15.75267027,0.8,-0.173649107,-0.984807589,36
30.2,0,27.18297359,19.74958092,8.776089702,27.01000277,-9.764925237,30.05338974,-23.94689394,17.39845599,-30.4,0,-22.49068526,-16.34041237,-9.394143084,-28.9121095,8.219825595,-25.29811193,21.84344018,-15.87022751,0.8,-0.173649107,-0.984807589,36
29.6,0,27.34477701,19.86713795,8.83789315,27.20021406,-9.888531885,30.4338124,-23.46148392,17.04578458,-30.2,0,-22.81429224,-16.57552622,-9.51775023,-29.29253199,8.281628795,-25.4883233,21.84344018,-15.87022751,0.8,-0.173649107,-0.984807589,36
29.4,0,24.91772579,18.10378251,9.023303496,27.77084792,-9.270498642,28.53169912,-21.84345055,15.87021323,-29.2,0,-24.43232715,-17.75109546,-9.950375241,-30.62401072,7.972612795,-24.53726646,25.88852169,-18.80915853,0.8,-9.80E-07,-1,36
29.4,0,24.91772579,18.10378251,8.899696599,27.39042534,-9.146891994,28.15127647,-21.84345055,15.87021323,-29.6,0,-23.94691668,-17.39842469,-9.51775023,-29.29253199,7.910809595,-24.34705509,26.37393147,-19.16183025,0.8,-9.80E-07,-1,36
30.2,0,25.07952921,18.22133954,8.899696599,27.39042534,-9.08508867,27.96106514,-21.03443386,15.28242756,-29.4,0,-23.6233097,-17.16331084,-9.270535938,-28.53168701,7.849006395,-24.15684372,26.53573473,-19.27938749,0.8,-9.80E-07,-1,36
30.4,0,24.75592238,17.98622548,9.023303496,27.77084792,-9.394105291,28.91212178,-22.00525389,15.98777037,-29.8,0,-23.78511319,-17.28086776,-8.961518074,-27.58063077,7.910809595,-24.34705509,26.69753799,-19.39694473,0.8,-9.80E-07,-1,36
30.4,0,25.07952921,18.22133954,9.023303496,27.77084792,-9.579515264,29.48275576,-22.81427057,16.57555604,-30,0,-23.78511319,-17.28086776,-8.837910928,-27.20020828,8.096219195,-24.91768919,26.85934126,-19.51450198,0.8,-9.80E-07,-1,36
30.6,0,24.91772579,18.10378251,9.023303496,27.77084792,-9.455908615,29.10233311,-23.13787725,16.81067031,-29.8,0,-23.94691668,-17.39842469,-8.776107355,-27.00999703,8.219825595,-25.29811193,26.69753799,-19.39694473,0.8,-9.80E-07,-1,36
31.2,0,25.40313604,18.4564536,9.023303496,27.77084792,-9.579515264,29.48275576,-23.62328726,17.16334172,-30,0,-24.10872017,-17.51598161,-8.776107355,-27.00999703,8.281628795,-25.4883233,26.05032495,-18.92671577,0.8,-9.80E-07,-1,36
31.8,0,25.40313604,18.4564536,8.899696599,27.39042534,-9.764925237,30.05338974,-24.27050061,17.63357026,-30,0,-24.27052366,-17.63353853,-8.837910928,-27.20020828,8.528841595,-26.24916877,26.21212821,-19.04427301,0.8,-9.80E-07,-1,36
32,0,26.21215311,19.04423875,8.776089702,27.01000277,-9.641318588,29.67296709,-23.94689394,17.39845599,-30,0,-23.46150621,-17.04575392,-8.590696636,-26.43936329,8.528841595,-26.24916877,26.05032495,-18.92671577,0.8,-9.80E-07,-1,36
32,0,25.72674286,18.69156766,8.714286253,26.81979148,-9.641318588,29.67296709,-24.43230395,17.75112739,-29.8,0,-23.46150621,-17.04575392,-8.590696636,-26.43936329,8.281628795,-25.4883233,26.05032495,-18.92671577,0.8,-9.80E-07,-1,36
32,0,25.72674286,18.69156766,8.776089702,27.01000277,-9.641318588,29.67296709,-24.59410729,17.86868453,-30.2,0,-23.6233097,-17.16331084,-8.405285918,-25.86872955,8.281628795,-25.4883233,26.53573473,-19.27938749,0.8,-9.80E-07,-1,36
32,0,25.24133262,18.33889657,8.899696599,27.39042534,-9.703121912,29.86317842,-24.43230395,17.75112739,-29.8,0,-23.29970271,-16.92819699,-8.405285918,-25.86872955,8.219825595,-25.29811193,27.18294778,-19.74961646,0.8,-9.80E-07,-1,36
31.6,0,25.24133262,18.33889657,8.961500047,27.58063663,-9.764925237,30.05338974,-24.10869727,17.51601312,-30,0,-23.29970271,-16.92819699,-8.528893063,-26.24915205,7.972612795,-24.53726646,27.02114452,-19.63205922,0.8,-9.80E-07,-1,36
31.6,0,24.91772579,18.10378251,8.961500047,27.58063663,-9.703121912,29.86317842,-24.27050061,17.63357026,-29.8,0,-23.6233097,-17.16331084,-8.837910928,-27.20020828,8.034415995,-24.72747783,27.18294778,-19.74961646,0.8,-9.80E-07,-1,36
31.6,0,25.40313604,18.4564536,9.023303496,27.77084792,-9.579515264,29.48275576,-23.94689394,17.39845599,-30.2,0,-23.29970271,-16.92819699,-8.652500209,-26.62957454,8.034415995,-24.72747783,27.18294778,-19.74961646,0.8,-9.80E-07,-1,36
31.8,0,25.07952921,18.22133954,9.023303496,27.77084792,-9.51771194,29.29254443,-23.7850906,17.28089885,-30,0,-22.97609573,-16.69308314,-8.652500209,-26.62957454,7.849006395,-24.15684372,26.53573473,-19.27938749,0.8,-9.80E-07,-1,36
31.6,0,24.75592238,17.98622548,8.899696599,27.39042534,-9.394105291,28.91212178,-23.94689394,17.39845599,-30.6,0,-23.29970271,-16.92819699,-8.961518074,-27.58063077,8.158022395,-25.10790056,26.37393147,-19.16183025,0.8,-9.80E-07,-1,36
31.4,0,25.07952921,18.22133954,8.83789315,27.20021406,-9.146891994,28.15127647,-24.27050061,17.63357026,-30.8,0,-23.13789922,-16.81064007,-8.776107355,-27.00999703,8.096219195,-24.91768919,26.21212821,-19.04427301,0.8,-9.80E-07,-1,36
30.6,0,24.75592238,17.98622548,8.83789315,27.20021406,-9.023285345,27.77085381,-23.94689394,17.39845599,-30.6,0,-23.29970271,-16.92819699,-8.776107355,-27.00999703,7.972612795,-24.53726646,25.88852169,-18.80915853,0.8,-9.80E-07,-1,36
30.2,0,24.59411896,17.86866845,8.961500047,27.58063663,-9.208695318,28.3414878,-24.10869727,17.51601312,-30.4,0,-23.46150621,-17.04575392,-8.776107355,-27.00999703,8.219825595,-25.29811193,26.21212821,-19.04427301,0.8,-9.80E-07,-1,36
30.4,0,24.91772579,18.10378251,8.899696599,27.39042534,-9.332301967,28.72191045,-24.75591062,17.98624166,-30.4,0,-23.78511319,-17.28086776,-8.776107355,-27.00999703,8.528841595,-26.24916877,27.02114452,-19.63205922,0.8,-9.80E-07,-1,36
30.2,0,25.07952921,18.22133954,8.899696599,27.39042534,-9.394105291,28.91212178,-24.75591062,17.98624166,-30,0,-23.46150621,-17.04575392,-8.590696636,-26.43936329,8.281628795,-25.4883233,26.69753799,-19.39694473,0.8,-9.80E-07,-1,36
30.2,0,24.75592238,17.98622548,8.961500047,27.58063663,-9.579515264,29.48275576,-25.24132064,18.33891307,-29.6,0,-23.6233097,-17.16331084,-8.714303782,-26.81978579,8.219825595,-25.29811193,27.02114452,-19.63205922,0.8,-9.80E-07,-1,36
29.8,0,24.91772579,18.10378251,9.023303496,27.77084792,-9.703121912,29.86317842,-26.05033732,18.92669874,-29.8,0,-23.78511319,-17.28086776,-8.343482345,-25.67851831,8.343431995,-25.67853467,27.34475104,-19.8671737,0.8,-9.80E-07,-1,36
29.8,0,25.07952921,18.22133954,8.899696599,27.39042534,-9.455908615,29.10233311,-26.21214066,19.04425588,-30,0,-23.94691668,-17.39842469,-8.405285918,-25.86872955,8.158022395,-25.10790056,27.02114452,-19.63205922,0.8,-9.80E-07,-1,36
29.4,0,25.24133262,18.33889657,8.83789315,27.20021406,-9.455908615,29.10233311,-25.24132064,18.33891307,-30.2,0,-23.29970271,-16.92819699,-8.405285918,-25.86872955,8.096219195,-24.91768919,26.37393147,-19.16183025,0.8,-9.80E-07,-1,36
29.2,0,25.24133262,18.33889657,8.83789315,27.20021406,-9.394105291,28.91212178,-25.40312397,18.4564702,-30.4,0,-23.46150621,-17.04575392,-8.343482345,-25.67851831,8.281628795,-25.4883233,26.69753799,-19.39694473,0.8,-9.80E-07,-1,36
29.8,0,25.56493945,18.57401063,8.776089702,27.01000277,-9.146891994,28.15127647,-24.59410729,17.86868453,-30.8,0,-23.13789922,-16.81064007,-8.219875199,-25.29809581,8.281628795,-25.4883233,27.18294778,-19.74961646,0.8,-9.80E-07,-1,36
30.2,0,25.56493945,18.57401063,8.528875907,26.24915762,-9.023285345,27.77085381,-24.43230395,17.75112739,-30.6,0,-23.13789922,-16.81064007,-8.652500209,-26.62957454,8.281628795,-25.4883233,27.5065543,-19.98473094,0.8,-9.80E-07,-1,36
30.8,0,25.40313604,18.4564536,8.590679356,26.43936891,-9.023285345,27.77085381,-24.59410729,17.86868453,-30,0,-23.29970271,-16.92819699,-8.776107355,-27.00999703,8.158022395,-25.10790056,27.99196408,-20.33740266,0.8,-9.80E-07,-1,36
31.2,0,25.07952921,18.22133954,8.776089702,27.01000277,-9.208695318,28.3414878,-24.75591062,17.98624166,-29.4,0,-24.10872017,-17.51598161,-8.714303782,-26.81978579,7.972612795,-24.53726646,27.99196408,-20.33740266,0.8,-9.80E-07,-1,36
31.2,0,25.07952921,18.22133954,8.83789315,27.20021406,-9.146891994,28.15127647,-24.27050061,17.63357026,-29.2,0,-24.27052366,-17.63353853,-8.652500209,-26.62957454,7.725399995,-23.77642099,27.83016082,-20.21984542,0.8,-9.80E-07,-1,36
30.8,0,24.43231555,17.75111143,8.961500047,27.58063663,-9.08508867,27.96106514,-24.59410729,17.86868453,-29.4,0,-24.43232715,-17.75109546,-8.776107355,-27.00999703,7.663596795,-23.58620962,27.5065543,-19.98473094,0.8,-9.80E-07,-1,36
30.8,0,24.59411896,17.86866845,9.023303496,27.77084792,-9.270498642,28.53169912,-24.91771396,18.1037988,-29.8,0,-24.10872017,-17.51598161,-8.652500209,-26.62957454,7.416383996,-22.82536415,26.85934126,-19.51450198,0.8,-9.80E-07,-1,36
30.8,0,24.75592238,17.98622548,8.899696599,27.39042534,-9.208695318,28.3414878,-24.91771396,18.1037988,-29.8,0,-23.6233097,-17.16331084,-8.652500209,-26.62957454,7.478187195,-23.01557551,26.53573473,-19.27938749,0.8,-9.80E-07,-1,36
29.8,0,24.75592238,17.98622548,8.776089702,27.01000277,-9.08508867,27.96106514,-25.0795173,18.22135593,-30,0,-23.29970271,-16.92819699,-8.837910928,-27.20020828,7.539990395,-23.20578688,27.18294778,-19.74961646,0.8,-9.80E-07,-1,36
29.8,0,25.07952921,18.22133954,8.776089702,27.01000277,-9.332301967,28.72191045,-25.40312397,18.4564702,-30,0,-23.29970271,-16.92819699,-8.899714501,-27.39041953,7.663596795,-23.58620962,27.18294778,-19.74961646,0.8,-9.80E-07,-1,36
29.8,0,24.91772579,18.10378251,8.776089702,27.01000277,-9.641318588,29.67296709,-25.40312397,18.4564702,-29,0,-23.46150621,-17.04575392,-8.899714501,-27.39041953,7.725399995,-23.77642099,26.85934126,-19.51450198,0.8,-9.80E-07,-1,36
29.6,0,25.24133262,18.33889657,8.83789315,27.20021406,-9.579515264,29.48275576,-25.0795173,18.22135593,-28.6,0,-23.6233097,-17.16331084,-8.961518074,-27.58063077,7.910809595,-24.34705509,27.34475104,-19.8671737,0.8,-9.80E-07,-1,36
28.6,0,25.24133262,18.33889657,9.023303496,27.77084792,-9.764925237,30.05338974,-24.75591062,17.98624166,-29.2,0,-23.78511319,-17.28086776,-8.961518074,-27.58063077,7.910809595,-24.34705509,26.85934126,-19.51450198,0.8,-9.80E-07,-1,36
29.6,0,25.56493945,18.57401063,9.085106945,27.9610592,-9.826728561,30.24360107,-24.43230395,17.75112739,-29.4,0,-23.94691668,-17.39842469,-8.714303782,-26.81978579,7.787203195,-23.96663235,26.21212821,-19.04427301,0.8,-9.80E-07,-1,36
29.8,0,25.24133262,18.33889657,9.023303496,27.77084792,-9.641318588,29.67296709,-24.43230395,17.75112739,-29.4,0,-23.94691668,-17.39842469,-8.652500209,-26.62957454,7.663596795,-23.58620962,26.05032495,-18.92671577,0.8,-9.80E-07,-1,36
30.2,0,25.72674286,18.69156766,8.899696599,27.39042534,-9.703121912,29.86317842,-24.75591062,17.98624166,-29.6,0,-23.78511319,-17.28086776,-8.590696636,-26.43936329,7.663596795,-23.58620962,26.05032495,-18.92671577,0.8,-9.80E-07,-1,36
30.2,0,25.07952921,18.22133954,9.085106945,27.9610592,-9.579515264,29.48275576,-24.59410729,17.86868453,-30.4,0,-23.94691668,-17.39842469,-8.46708949,-26.0589408,7.787203195,-23.96663235,26.21212821,-19.04427301,0.8,-9.80E-07,-1,36
30.2,0,24.91772579,18.10378251,9.023303496,27.77084792,-9.579515264,29.48275576,-24.43230395,17.75112739,-30.6,0,-23.94691668,-17.39842469,-8.405285918,-25.86872955,7.910809595,-24.34705509,26.53573473,-19.27938749,0.8,-9.80E-07,-1,36
30.4,0,24.27051214,17.6335544,9.085106945,27.9610592,-9.270498642,28.53169912,-24.75591062,17.98624166,-30.6,0,-24.10872017,-17.51598161,-8.46708949,-26.0589408,8.034415995,-24.72747783,26.53573473,-19.27938749,0.8,-9.80E-07,-1,36
30,0,24.75592238,17.98622548,9.27051729,28.53169307,-9.332301967,28.72191045,-25.24132064,18.33891307,-30.6,0,-23.94691668,-17.39842469,-8.46708949,-26.0589408,8.096219195,-24.91768919,27.18294778,-19.74961646,0.8,-9.80E-07,-1,36
29,0,24.75592238,17.98622548,9.455927636,29.10232693,-9.332301967,28.72191045,-24.91771396,18.1037988,-31,0,-24.10872017,-17.51598161,-8.281678772,-25.48830706,8.096219195,-24.91768919,27.66835756,-20.10228818,0.8,-9.80E-07,-1,36
29.2,0,25.24133262,18.33889657,9.27051729,28.53169307,-9.270498642,28.53169912,-24.43230395,17.75112739,-30.6,0,-23.94691668,-17.39842469,-8.281678772,-25.48830706,7.787203195,-23.96663235,27.02114452,-19.63205922,0.8,-9.80E-07,-1,36
29.8,0,25.56493945,18.57401063,9.208713842,28.34148178,-9.332301967,28.72191045,-25.24132064,18.33891307,-30.2,0,-24.10872017,-17.51598161,-8.158071626,-25.10788457,7.787203195,-23.96663235,27.02114452,-19.63205922,0.8,-9.80E-07,-1,36
29.2,0,26.21215311,19.04423875,9.146910393,28.15127049,-9.641318588,29.67296709,-24.91771396,18.1037988,-30.4,0,-23.78511319,-17.28086776,-8.096268053,-24.91767332,7.910809595,-24.34705509,26.85934126,-19.51450198,0.8,-9.80E-07,-1,36
30,0,25.88854628,18.80912469,8.961500047,27.58063663,-9.51771194,29.29254443,-24.43230395,17.75112739,-30.8,0,-23.94691668,-17.39842469,-8.096268053,-24.91767332,7.910809595,-24.34705509,26.53573473,-19.27938749,0.8,-9.80E-07,-1,36
30.2,0,26.05034969,18.92668172,8.652482804,26.62958019,-9.394105291,28.91212178,-24.59410729,17.86868453,-30.8,0,-23.46150621,-17.04575392,-8.281678772,-25.48830706,7.725399995,-23.77642099,26.21212821,-19.04427301,0.8,-9.80E-07,-1,36
30.6,0,25.72674286,18.69156766,8.83789315,27.20021406,-9.579515264,29.48275576,-24.75591062,17.98624166,-30.8,0,-23.46150621,-17.04575392,-8.281678772,-25.48830706,7.725399995,-23.77642099,26.53573473,-19.27938749,0.8,-9.80E-07,-1,36
30.6,0,25.56493945,18.57401063,8.899696599,27.39042534,-9.394105291,28.91212178,-23.94689394,17.39845599,-30.6,0,-23.46150621,-17.04575392,-8.405285918,-25.86872955,7.725399995,-23.77642099,26.53573473,-19.27938749,0.8,-9.80E-07,-1,36
30.4,0,25.40313604,18.4564536,9.023303496,27.77084792,-9.51771194,29.29254443,-23.94689394,17.39845599,-30.2,0,-23.6233097,-17.16331084,-8.528893063,-26.24915205,7.725399995,-23.77642099,26.69753799,-19.39694473,0.8,-9.80E-07,-1,36
30.6,0,25.40313604,18.4564536,9.085106945,27.9610592,-9.51771194,29.29254443,-24.27050061,17.63357026,-29.2,0,-23.29970271,-16.92819699,-8.528893063,-26.24915205,7.910809595,-24.34705509,26.21212821,-19.04427301,0.8,-9.80E-07,-1,36
30.4,0,25.24133262,18.33889657,9.332320739,28.72190435,-9.332301967,28.72191045,-23.94689394,17.39845599,-29,0,-23.6233097,-17.16331084,-8.528893063,-26.24915205,8.034415995,-24.72747783,25.88852169,-18.80915853,0.8,-9.80E-07,-1,36
29.8,0,25.72674286,18.69156766,9.208713842,28.34148178,-9.394105291,28.91212178,-24.59410729,17.86868453,-29,0,-23.78511319,-17.28086776,-8.590696636,-26.43936329,8.343431995,-25.67853467,25.72671843,-18.69160129,0.8,-9.80E-07,-1,36
29.4,0,25.56493945,18.57401063,9.085106945,27.9610592,-9.394105291,28.91212178,-24.75591062,17.98624166,-28.8,0,-23.94691668,-17.39842469,-8.528893063,-26.24915205,8.219825595,-25.29811193,25.56491517,-18.57404405,0.8,-9.80E-07,-1,36
29.6,0,25.40313604,18.4564536,8.961500047,27.58063663,-9.08508867,27.96106514,-25.24132064,18.33891307,-28.8,0,-23.94691668,-17.39842469,-8.405285918,-25.86872955,8.158022395,-25.10790056,25.40311191,-18.45648681,0.8,-9.80E-07,-1,36
28.8,0,25.40313604,18.4564536,8.961500047,27.58063663,-9.08508867,27.96106514,-25.40312397,18.4564702,-29.4,0,-24.27052366,-17.63353853,-8.343482345,-25.67851831,7.787203195,-23.96663235,26.05032495,-18.92671577,0.8,-9.80E-07,-1,36
29.2,0,25.24133262,18.33889657,8.899696599,27.39042534,-9.08508867,27.96106514,-26.05033732,18.92669874,-30,0,-24.59413064,-17.86865238,-8.281678772,-25.48830706,7.849006395,-24.15684372,26.05032495,-18.92671577,0.8,-9.80E-07,-1,36
29.4,0,24.59411896,17.86866845,8.83789315,27.20021406,-9.08508867,27.96106514,-25.72673065,18.69158447,-29.8,0,-24.75593413,-17.9862093,-8.281678772,-25.48830706,7.910809595,-24.34705509,26.21212821,-19.04427301,0.8,-9.80E-07,-1,36
28.4,0,25.40313604,18.4564536,8.652482804,26.62958019,-9.95033521,30.62402373,-24.27050061,17.63357026,-30.2,0,-24.27052366,-17.63353853,-9.51775023,-29.29253199,7.910809595,-24.34705509,26.21212821,-19.04427301,0.8,0.173647176,-0.98480793,36
28.6,0,25.07952921,18.22133954,8.652482804,26.62958019,-10.01213853,30.81423505,-24.43230395,17.75112739,-30.4,0,-23.6233097,-17.16331084,-9.270535938,-28.53168701,7.663596795,-23.58620962,26.85934126,-19.51450198,0.8,0.173647176,-0.98480793,36
29,0,25.40313604,18.4564536,8.714286253,26.81979148,-10.01213853,30.81423505,-24.27050061,17.63357026,-30.2,0,-24.27052366,-17.63353853,-9.08512522,-27.96105327,7.787203195,-23.96663235,27.02114452,-19.63205922,0.8,0.173647176,-0.98480793,36
28.8,0,25.72674286,18.69156766,8.652482804,26.62958019,-9.826728561,30.24360107,-24.27050061,17.63357026,-30.4,0,-24.27052366,-17.63353853,-8.899714501,-27.39041953,8.034415995,-24.72747783,27.66835756,-20.10228818,0.8,0.173647176,-0.98480793,36
28.6,0,25.88854628,18.80912469,8.714286253,26.81979148,-9.764925237,30.05338974,-24.43230395,17.75112739,-30.4,0,-24.10872017,-17.51598161,-8.837910928,-27.20020828,8.158022395,-25.10790056,28.47737386,-20.69007438,0.8,0.173647176,-0.98480793,36
28.4,0,26.05034969,18.92668172,8.776089702,27.01000277,-9.826728561,30.24360107,-24.59410729,17.86868453,-30.4,0,-24.10872017,-17.51598161,-8.899714501,-27.39041953,8.528841595,-26.24916877,28.47737386,-20.69007438,0.8,0.173647176,-0.98480793,36
28.4,0,26.53575994,19.27935281,8.83789315,27.20021406,-9.826728561,30.24360107,-24.27050061,17.63357026,-30.4,0,-24.75593413,-17.9862093,-8.837910928,-27.20020828,8.714251195,-26.81980287,28.63917712,-20.80763162,0.8,0.173647176,-0.98480793,36
28,0,27.02117018,19.63202389,8.83789315,27.20021406,-9.95033521,30.62402373,-24.27050061,17.63357026,-30.8,0,-24.59413064,-17.86865238,-8.652500209,-26.62957454,8.590644795,-26.43938014,28.63917712,-20.80763162,0.8,0.173647176,-0.98480793,36
28,0,27.02117018,19.63202389,9.146910393,28.15127049,-9.888531885,30.4338124,-23.7850906,17.28089885,-30.8,0,-24.75593413,-17.9862093,-8.528893063,-26.24915205,8.467038395,-26.0589574,28.47737386,-20.69007438,0.8,0.173647176,-0.98480793,36
27.8,0,26.85936676,19.51446687,9.085106945,27.9610592,-9.703121912,29.86317842,-23.46148392,17.04578458,-30.8,0,-25.07954112,-18.22132315,-8.46708949,-26.0589408,8.467038395,-26.0589574,27.99196408,-20.33740266,0.8,0.173647176,-0.98480793,36
27.6,0,26.85936676,19.51446687,9.27051729,28.53169307,-9.703121912,29.86317842,-23.62328726,17.16334172,-30.8,0,-25.07954112,-18.22132315,-8.405285918,-25.86872955,8.405235195,-25.86874603,28.47737386,-20.69007438,0.8,0.173647176,-0.98480793,36
28,0,26.53575994,19.27935281,9.208713842,28.34148178,-9.579515264,29.48275576,-23.62328726,17.16334172,-30.4,0,-24.91773763,-18.10376623,-8.46708949,-26.0589408,8.528841595,-26.24916877,28.47737386,-20.69007438,0.8,0.173647176,-0.98480793,36
